"","match","team","tsync","DD","Tier","Win Lose"
"1","638444119","dire",0,10.26014435,"VeryHigh","Lose"
"2","638444119","dire",1,10.26014435,"VeryHigh","Lose"
"3","638444119","dire",2,12.27595489,"VeryHigh","Lose"
"4","638444119","dire",3,14.38210297,"VeryHigh","Lose"
"5","638444119","dire",4,17.15088807,"VeryHigh","Lose"
"6","638444119","dire",5,17.6556128,"VeryHigh","Lose"
"7","638444119","dire",6,19.05286667,"VeryHigh","Lose"
"8","638444119","dire",7,20.77244876,"VeryHigh","Lose"
"9","638444119","dire",8,20.62969607,"VeryHigh","Lose"
"10","638444119","dire",9,21.67914429,"VeryHigh","Lose"
"11","638444119","dire",10,24.14764758,"VeryHigh","Lose"
"12","638444119","dire",11,27.12473557,"VeryHigh","Lose"
"13","638444119","dire",12,30.33037033,"VeryHigh","Lose"
"14","638444119","dire",13,33.00980645,"VeryHigh","Lose"
"15","638444119","dire",14,36.71131113,"VeryHigh","Lose"
"16","638444119","dire",15,39.54183544,"VeryHigh","Lose"
"17","638444119","dire",16,42.52633127,"VeryHigh","Lose"
"18","638444119","dire",17,44.88275829,"VeryHigh","Lose"
"19","638444119","dire",18,47.6218358,"VeryHigh","Lose"
"20","638444119","dire",19,49.31361086,"VeryHigh","Lose"
"21","638444119","dire",20,53.13295869,"VeryHigh","Lose"
"22","638444119","dire",21,55.91552832,"VeryHigh","Lose"
"23","638444119","dire",22,59.25822265,"VeryHigh","Lose"
"24","638444119","dire",23,63.31272604,"VeryHigh","Lose"
"25","638444119","dire",24,65.54853014,"VeryHigh","Lose"
"26","638444119","dire",25,68.60676277,"VeryHigh","Lose"
"27","638444119","dire",26,70.64738957,"VeryHigh","Lose"
"28","638444119","dire",27,71.35571,"VeryHigh","Lose"
"29","638444119","dire",28,72.09751375,"VeryHigh","Lose"
"30","638444119","dire",29,70.15247487,"VeryHigh","Lose"
"31","638444119","dire",30,69.31058692,"VeryHigh","Lose"
"32","638444119","dire",31,67.91125619,"VeryHigh","Lose"
"33","638444119","dire",32,66.6676214,"VeryHigh","Lose"
"34","638444119","dire",33,65.16799815,"VeryHigh","Lose"
"35","638444119","dire",34,63.30477604,"VeryHigh","Lose"
"36","638444119","dire",35,60.72282964,"VeryHigh","Lose"
"37","638444119","dire",36,58.72383603,"VeryHigh","Lose"
"38","638444119","dire",37,55.71509958,"VeryHigh","Lose"
"39","638444119","dire",38,54.47875209,"VeryHigh","Lose"
"40","638444119","dire",39,53.6834041,"VeryHigh","Lose"
"41","638444119","dire",40,53.27380528,"VeryHigh","Lose"
"42","638444119","dire",41,52.35313587,"VeryHigh","Lose"
"43","638444119","dire",42,52.9679187,"VeryHigh","Lose"
"44","638444119","dire",43,53.78824009,"VeryHigh","Lose"
"45","638444119","dire",44,54.90613379,"VeryHigh","Lose"
"46","638444119","dire",45,55.57304173,"VeryHigh","Lose"
"47","638444119","dire",46,56.34665782,"VeryHigh","Lose"
"48","638444119","dire",47,57.52093666,"VeryHigh","Lose"
"49","638444119","dire",48,58.1104516,"VeryHigh","Lose"
"50","638444119","dire",49,57.81590371,"VeryHigh","Lose"
"51","638444119","dire",50,58.66280552,"VeryHigh","Lose"
"52","638444119","dire",51,60.07275596,"VeryHigh","Lose"
"53","638444119","dire",52,62.84525487,"VeryHigh","Lose"
"54","638444119","dire",53,65.56982466,"VeryHigh","Lose"
"55","638444119","dire",54,68.31966912,"VeryHigh","Lose"
"56","638444119","dire",55,71.54841448,"VeryHigh","Lose"
"57","638444119","dire",56,73.59695914,"VeryHigh","Lose"
"58","638444119","dire",57,77.77844164,"VeryHigh","Lose"
"59","638444119","dire",58,81.3546649,"VeryHigh","Lose"
"60","638444119","dire",59,84.0677745,"VeryHigh","Lose"
"61","638444119","dire",60,87.91978307,"VeryHigh","Lose"
"62","638444119","dire",61,90.89626328,"VeryHigh","Lose"
"63","638444119","dire",62,91.82828942,"VeryHigh","Lose"
"64","638444119","dire",63,93.71545368,"VeryHigh","Lose"
"65","638444119","dire",64,94.38953557,"VeryHigh","Lose"
"66","638444119","dire",65,95.52021399,"VeryHigh","Lose"
"67","638444119","dire",66,95.3607617,"VeryHigh","Lose"
"68","638444119","dire",67,96.02445037,"VeryHigh","Lose"
"69","638444119","dire",68,97.88207522,"VeryHigh","Lose"
"70","638444119","dire",69,98.39682313,"VeryHigh","Lose"
"71","638444119","dire",70,99.40417775,"VeryHigh","Lose"
"72","638444119","dire",71,100.8395319,"VeryHigh","Lose"
"73","638444119","dire",72,102.463508,"VeryHigh","Lose"
"74","638444119","dire",73,104.123392,"VeryHigh","Lose"
"75","638444119","dire",74,105.4079181,"VeryHigh","Lose"
"76","638444119","dire",75,106.3778282,"VeryHigh","Lose"
"77","638444119","dire",76,107.8876003,"VeryHigh","Lose"
"78","638444119","dire",77,109.7652103,"VeryHigh","Lose"
"79","638444119","dire",78,110.2160231,"VeryHigh","Lose"
"80","638444119","dire",79,113.1471373,"VeryHigh","Lose"
"81","638444119","dire",80,115.356186,"VeryHigh","Lose"
"82","638444119","dire",81,114.9315569,"VeryHigh","Lose"
"83","638444119","dire",82,116.0188361,"VeryHigh","Lose"
"84","638444119","dire",83,117.7563765,"VeryHigh","Lose"
"85","638444119","dire",84,118.6131728,"VeryHigh","Lose"
"86","638444119","dire",85,118.1364176,"VeryHigh","Lose"
"87","638444119","dire",86,117.8856595,"VeryHigh","Lose"
"88","638444119","dire",87,115.9242455,"VeryHigh","Lose"
"89","638444119","dire",88,115.7579476,"VeryHigh","Lose"
"90","638444119","dire",89,116.5012978,"VeryHigh","Lose"
"91","638444119","dire",90,116.3129445,"VeryHigh","Lose"
"92","638444119","dire",91,114.7418999,"VeryHigh","Lose"
"93","638444119","dire",92,114.0188315,"VeryHigh","Lose"
"94","638444119","dire",93,114.148709,"VeryHigh","Lose"
"95","638444119","dire",94,114.957679,"VeryHigh","Lose"
"96","638444119","dire",95,114.6443241,"VeryHigh","Lose"
"97","638444119","dire",96,114.6176833,"VeryHigh","Lose"
"98","638444119","dire",97,114.6800829,"VeryHigh","Lose"
"99","638444119","dire",98,115.8061128,"VeryHigh","Lose"
"100","638444119","dire",99,117.6704561,"VeryHigh","Lose"
"101","638444119","dire",100,117.6841856,"VeryHigh","Lose"
"102","638444119","dire",101,118.6007764,"VeryHigh","Lose"
"103","638444119","dire",102,119.186658,"VeryHigh","Lose"
"104","638444119","dire",103,121.0634519,"VeryHigh","Lose"
"105","638444119","dire",104,122.642973,"VeryHigh","Lose"
"106","638444119","dire",105,124.7416591,"VeryHigh","Lose"
"107","638444119","dire",106,123.9942344,"VeryHigh","Lose"
"108","638444119","dire",107,124.3130854,"VeryHigh","Lose"
"109","638444119","dire",108,125.7777281,"VeryHigh","Lose"
"110","638444119","dire",109,126.0140479,"VeryHigh","Lose"
"111","638444119","dire",110,127.1861471,"VeryHigh","Lose"
"112","638444119","dire",111,128.3175804,"VeryHigh","Lose"
"113","638444119","dire",112,128.8558393,"VeryHigh","Lose"
"114","638444119","dire",113,128.4108138,"VeryHigh","Lose"
"115","638444119","dire",114,126.9857084,"VeryHigh","Lose"
"116","638444119","dire",115,126.902243,"VeryHigh","Lose"
"117","638444119","dire",116,126.4631814,"VeryHigh","Lose"
"118","638444119","dire",117,126.4631814,"VeryHigh","Lose"
"119","638444119","dire",118,126.4631814,"VeryHigh","Lose"
"120","638444119","dire",119,126.4631814,"VeryHigh","Lose"
"121","638444119","dire",120,126.4631814,"VeryHigh","Lose"
"122","638444119","dire",121,126.4631814,"VeryHigh","Lose"
"123","638444119","dire",122,126.4631814,"VeryHigh","Lose"
"124","638444119","dire",123,126.4631814,"VeryHigh","Lose"
"125","638444119","dire",124,126.4631814,"VeryHigh","Lose"
"126","638444119","dire",125,126.4631814,"VeryHigh","Lose"
"127","638444119","dire",126,126.4631814,"VeryHigh","Lose"
"128","638444119","dire",127,126.4631814,"VeryHigh","Lose"
"129","638444119","dire",128,126.4631814,"VeryHigh","Lose"
"130","638444119","dire",129,126.4631814,"VeryHigh","Lose"
"131","638444119","dire",130,126.4631814,"VeryHigh","Lose"
"132","638444119","dire",131,126.4631814,"VeryHigh","Lose"
